ID,Method,Buffer Size,Hop size,Min IOI,Silence Threshold,Onset Threshold,,Global Accuracy,Global Precision,Global Recall,Global f1,,MAvg_pp Accuracy,MAvg_pp Precision,MAvg_pp Recall,MAvg_pp f1,,MAvg_t Accuracy,MAvg_t Precision,MAvg_t Recall,MAvg_t f1,,Piano Accuracy,Piano Precision,Piano Recall,Piano f1-score,Mezzoforte Accuracy,Mezzoforte Precision,Mezzoforte Recall,Mezzoforte f1-score,Forte Accuracy,Forte Precision,Forte Recall,Forte f1-score,Adj Min (ms),Avg (ms),Adj Max (ms),Percentage in Adj min-max,MAvg_t Mean,MAvg_t IQR,MAvg_t Var,MAvg_t SD,MAvg_t loTukeyFence,MAvg_t hiTukeyFence,MAvg_t percentageIn,,Logfile name
237,"mkl (No whitening, noisegate)",256,64,0.02,-44,1.1,,0.8855,0.9592,0.9202,0.9393,,0.9031,0.9693,0.9287,0.9486,,0.9162,0.9705,0.9379,0.9530,,0.8428,0.9686,0.8665,,0.8358,0.9284,0.8933,,0.9783,0.9804,0.9978,,4.32,6.01,7.78,0.9411,6.0457,0.8913,1.2906,0.965,4.2182,7.7833,0.9473,,./results/res_mkl_256_64_-44.0_1.1_0.02.log
238,"mkl (No whitening, noisegate)",256,64,0.02,-44,1.15,,0.8906,0.9727,0.9134,0.9421,,0.9079,0.9803,0.9238,0.9512,,0.9193,0.9801,0.9340,0.9551,,0.8391,0.9786,0.8548,,0.8504,0.9567,0.8844,,0.9804,0.9825,0.9978,,4.25,5.94,7.70,0.9431,5.9857,0.8768,1.1147,0.9229,4.1978,7.7052,0.9513,,./results/res_mkl_256_64_-44.0_1.15_0.02.log
239,"mkl (No whitening, noisegate)",512,64,0.02,-50,1,,0.8176,0.8641,0.9383,0.8996,,0.8581,0.8957,0.9494,0.9211,,0.8581,0.8994,0.9432,0.9199,,0.833,0.8847,0.9344,,0.7769,0.8523,0.8978,,0.8438,0.8569,0.9823,,5.24,7.28,9.28,0.9462,7.3015,0.9809,1.2483,1.0201,5.3215,9.2453,0.9563,,./results/res_mkl_512_64_-50.0_1.0_0.02.log
240,"mkl (No whitening, noisegate)",512,64,0.02,-49,1.1,,0.8487,0.9031,0.9337,0.9182,,0.8847,0.9289,0.9454,0.9368,,0.8859,0.9314,0.9429,0.9364,,0.8525,0.9204,0.9204,,0.8117,0.9011,0.8911,,0.8814,0.8902,0.9889,,5.05,7.13,9.09,0.95,7.1403,0.951,1.0118,0.9193,5.2259,9.03,0.961,,./results/res_mkl_512_64_-49.0_1.1_0.02.log
241,"mkl (No whitening, noisegate)",512,64,0.02,-49,1.2,,0.8353,0.9155,0.9051,0.9103,,0.8748,0.9366,0.9249,0.9307,,0.8792,0.9422,0.9248,0.9326,,0.8044,0.9289,0.8571,,0.812,0.9204,0.8733,,0.886,0.9004,0.9823,,5.40,6.98,8.93,0.9509,6.9871,0.9062,0.9327,0.8912,5.1619,8.7867,0.9595,,./results/res_mkl_512_64_-49.0_1.2_0.02.log
242,"mkl (No whitening, noisegate)",512,64,0.02,-49,1.05,,0.8531,0.9018,0.9405,0.9208,,0.8878,0.9282,0.9503,0.9387,,0.8897,0.9307,0.9483,0.9388,,0.8615,0.9192,0.9321,,0.8165,0.898,0.9,,0.8814,0.8902,0.9889,,5.13,7.21,9.20,0.9472,7.2255,0.9669,1.1658,0.9849,5.2746,9.1424,0.9577,,./results/res_mkl_512_64_-49.0_1.05_0.02.log
243,"mkl (No whitening, noisegate)",512,64,0.02,-49,1,,0.8477,0.8971,0.939,0.9176,,0.8834,0.9242,0.9492,0.9362,,0.8821,0.9268,0.9428,0.9340,,0.859,0.9209,0.9274,,0.8036,0.8824,0.9,,0.8814,0.8902,0.9889,,5.24,7.30,9.28,0.9463,7.3108,0.9811,1.2038,1.0092,5.3252,9.2496,0.9568,,./results/res_mkl_512_64_-49.0_1.0_0.02.log
244,"mkl (No whitening, noisegate)",512,64,0.02,-49,1.02,,0.8507,0.8998,0.9398,0.9193,,0.8862,0.9268,0.9498,0.9378,,0.8873,0.9295,0.9464,0.9372,,0.8612,0.9211,0.9297,,0.8116,0.8921,0.9,,0.8797,0.8884,0.9889,,5.20,7.26,9.26,0.9463,7.2771,0.9726,1.1886,1.0013,5.311,9.2015,0.9569,,./results/res_mkl_512_64_-49.0_1.02_0.02.log
245,"mkl (No whitening, noisegate)",512,64,0.02,-49,1.04,,0.852,0.9005,0.9405,0.9201,,0.887,0.9273,0.9503,0.9383,,0.8892,0.9301,0.9483,0.9384,,0.8615,0.9192,0.9321,,0.8133,0.894,0.9,,0.8814,0.8902,0.9889,,5.15,7.23,9.23,0.9472,7.2494,0.9699,1.1813,0.9971,5.288,9.1675,0.9581,,./results/res_mkl_512_64_-49.0_1.04_0.02.log
246,"mkl (No whitening, noisegate)",512,64,0.02,-49,1.07,,0.8531,0.9018,0.9405,0.9208,,0.8878,0.9282,0.9503,0.9387,,0.8897,0.9307,0.9483,0.9388,,0.8636,0.9194,0.9344,,0.8162,0.8998,0.8978,,0.8797,0.8884,0.9889,,5.09,7.17,9.16,0.9488,7.192,0.9616,1.0693,0.9513,5.2527,9.0991,0.9581,,./results/res_mkl_512_64_-49.0_1.07_0.02.log
247,"mkl (No whitening, noisegate)",512,64,0.02,-49,1.08,,0.851,0.9022,0.9375,0.9195,,0.8863,0.9284,0.9481,0.9378,,0.8871,0.9308,0.9450,0.9372,,0.8571,0.9188,0.9274,,0.8141,0.8996,0.8956,,0.8814,0.8902,0.9889,,5.07,7.16,9.14,0.9486,7.176,0.9644,1.0703,0.9514,5.2337,9.0912,0.9581,,./results/res_mkl_512_64_-49.0_1.08_0.02.log
248,"mkl (No whitening, noisegate)",512,64,0.02,-49,1.06,,0.8526,0.9012,0.9405,0.9204,,0.8874,0.9278,0.9503,0.9385,,0.8894,0.9304,0.9483,0.9386,,0.8615,0.9192,0.9321,,0.8165,0.898,0.9,,0.8797,0.8884,0.9889,,5.11,7.20,9.18,0.948,7.213,0.9613,1.1418,0.972,5.2704,9.1157,0.9581,,./results/res_mkl_512_64_-49.0_1.06_0.02.log
249,"mkl (No whitening, noisegate)",512,64,0.02,-48,1.05,,0.8658,0.9188,0.9375,0.9281,,0.8946,0.9424,0.9446,0.9431,,0.8982,0.9455,0.9441,0.9439,,0.8662,0.9316,0.9251,,0.8275,0.9159,0.8956,,0.903,0.9104,0.9911,,5.13,7.21,9.20,0.9478,7.2264,0.9704,1.1655,0.9851,5.2684,9.1501,0.9572,,./results/res_mkl_512_64_-48.0_1.05_0.02.log
250,"mkl (No whitening, noisegate)",512,64,0.02,-48,1.04,,0.8646,0.9175,0.9375,0.9274,,0.8938,0.9414,0.9446,0.9426,,0.8977,0.9447,0.9441,0.9436,,0.8662,0.9316,0.9251,,0.8241,0.9118,0.8956,,0.903,0.9104,0.9911,,5.15,7.23,9.23,0.9478,7.2504,0.9734,1.1811,0.9974,5.2814,9.1751,0.9577,,./results/res_mkl_512_64_-48.0_1.04_0.02.log
251,"mkl (No whitening, noisegate)",512,64,0.02,-48,1.07,,0.8658,0.9188,0.9375,0.9281,,0.8946,0.9424,0.9446,0.9431,,0.8983,0.9454,0.9441,0.9440,,0.8684,0.9318,0.9274,,0.8272,0.9178,0.8933,,0.9012,0.9085,0.9911,,5.09,7.17,9.16,0.9494,7.1928,0.9642,1.0683,0.9514,5.2483,9.1052,0.9571,,./results/res_mkl_512_64_-48.0_1.07_0.02.log
252,"mkl (No whitening, noisegate)",512,64,0.02,-48,1.09,,0.8613,0.9203,0.9307,0.9255,,0.8915,0.9432,0.9398,0.9412,,0.8929,0.9460,0.9371,0.9408,,0.8568,0.9351,0.911,,0.8247,0.9195,0.8889,,0.9012,0.9085,0.9911,,5.07,7.14,9.11,0.9498,7.1557,0.9562,1.0199,0.9245,5.2333,9.0579,0.9601,,./results/res_mkl_512_64_-48.0_1.09_0.02.log
253,"mkl (No whitening, noisegate)",512,64,0.02,-48,1.08,,0.863,0.9186,0.9345,0.9265,,0.8927,0.9421,0.9425,0.942,,0.8952,0.9452,0.9408,0.9422,,0.8618,0.9313,0.9204,,0.8251,0.9176,0.8911,,0.9012,0.9085,0.9911,,5.07,7.16,9.14,0.9492,7.1768,0.9656,1.0691,0.9514,5.2338,9.096,0.9571,,./results/res_mkl_512_64_-48.0_1.08_0.02.log
254,"mkl (No whitening, noisegate)",512,64,0.02,-47,1.07,,0.8742,0.9343,0.9315,0.9329,,0.8971,0.953,0.9375,0.9449,,0.8976,0.9538,0.9359,0.9438,,0.8628,0.9398,0.9133,,0.8333,0.9302,0.8889,,0.9255,0.9332,0.9911,,5.09,7.18,9.16,0.9499,7.1987,0.9643,1.0583,0.9488,5.252,9.1091,0.9585,,./results/res_mkl_512_64_-47.0_1.07_0.02.log
255,"mkl (No whitening, noisegate)",512,64,0.02,-47,1.04,,0.8736,0.9336,0.9315,0.9325,,0.8967,0.9525,0.9375,0.9447,,0.8973,0.9535,0.9359,0.9436,,0.8606,0.9396,0.911,,0.832,0.9261,0.8911,,0.9274,0.9351,0.9911,,5.15,7.24,9.23,0.9483,7.2565,0.9724,1.1712,0.9951,5.2849,9.1747,0.9591,,./results/res_mkl_512_64_-47.0_1.04_0.02.log
256,"mkl (No whitening, noisegate)",512,64,0.02,-47,1.08,,0.8714,0.9341,0.9285,0.9313,,0.8951,0.9528,0.9353,0.9438,,0.8945,0.9536,0.9326,0.9420,,0.8562,0.9393,0.9063,,0.8313,0.9301,0.8867,,0.9255,0.9332,0.9911,,5.07,7.16,9.14,0.9497,7.1827,0.9669,1.0592,0.9489,5.2332,9.1007,0.9585,,./results/res_mkl_512_64_-47.0_1.08_0.02.log
257,"mkl (No whitening, noisegate)",512,64,0.02,-47,1,,0.8684,0.9299,0.9292,0.9296,,0.8932,0.9499,0.9359,0.9426,,0.8904,0.9509,0.9299,0.9393,,0.8581,0.9416,0.9063,,0.8197,0.9132,0.8889,,0.9274,0.9351,0.9911,,5.24,7.30,9.33,0.9481,7.3185,0.9818,1.194,1.0074,5.3282,9.2552,0.9563,,./results/res_mkl_512_64_-47.0_1.0_0.02.log
258,"mkl (No whitening, noisegate)",512,64,0.02,-47,0.8,,0.834,0.8927,0.927,0.9095,,0.868,0.9232,0.9335,0.9276,,0.8644,0.9258,0.9232,0.9231,,0.8201,0.9054,0.897,,0.7771,0.8587,0.8911,,0.9067,0.9141,0.9911,,5.57,7.70,10.00,0.9399,7.7416,1.1828,1.7319,1.2205,5.3387,10.0701,0.9499,,./results/res_mkl_512_64_-47.0_0.8_0.02.log
259,"mkl (No whitening, noisegate)",512,64,0.02,-46,1,,0.8802,0.949,0.9239,0.9363,,0.8988,0.9639,0.9293,0.9461,,0.8947,0.9653,0.9221,0.9420,,0.8517,0.9547,0.8876,,0.8309,0.9321,0.8844,,0.9574,0.9595,0.9978,,5.24,7.31,9.33,0.9503,7.328,0.977,1.1504,0.9969,5.3426,9.2506,0.9574,,./results/res_mkl_512_64_-46.0_1.0_0.02.log
260,"mkl (No whitening, noisegate)",512,64,0.02,-46,0.95,,0.8719,0.9409,0.9224,0.9316,,0.8924,0.9583,0.9275,0.9425,,0.8883,0.9607,0.9189,0.9380,,0.8434,0.9496,0.8829,,0.8189,0.9171,0.8844,,0.9534,0.9554,0.9978,,5.34,7.41,9.41,0.9494,7.4211,1.0002,1.2497,1.0342,5.382,9.3829,0.9534,,./results/res_mkl_512_64_-46.0_0.95_0.02.log
261,"mkl (No whitening, noisegate)",512,64,0.02,-46,1.05,,0.8829,0.9505,0.9255,0.9378,,0.9007,0.965,0.9304,0.9472,,0.9003,0.9668,0.9276,0.9455,,0.8523,0.9501,0.8923,,0.8397,0.9431,0.8844,,0.9554,0.9574,0.9978,,5.13,7.22,9.20,0.9504,7.242,0.9633,1.1131,0.9728,5.2933,9.1463,0.9578,,./results/res_mkl_512_64_-46.0_1.05_0.02.log
262,"mkl (No whitening, noisegate)",512,64,0.02,-46,1.1,,0.8798,0.9525,0.9202,0.936,,0.8977,0.9663,0.9259,0.9456,,0.8976,0.9679,0.9238,0.9441,,0.8412,0.9495,0.8806,,0.8408,0.9496,0.88,,0.9554,0.9574,0.9978,,5.55,7.14,9.12,0.9525,7.151,0.9561,0.9763,0.9105,5.2259,9.0501,0.961,,./results/res_mkl_512_64_-46.0_1.1_0.02.log
263,"mkl (No whitening, noisegate)",512,64,0.02,-46,1.11,,0.8782,0.9538,0.9172,0.9351,,0.8965,0.9672,0.9237,0.9449,,0.8965,0.9687,0.9220,0.9435,,0.8322,0.949,0.8712,,0.8443,0.9542,0.88,,0.9554,0.9574,0.9978,,5.03,7.12,9.12,0.9532,7.1357,0.9526,0.9752,0.9098,5.2201,9.0306,0.9624,,./results/res_mkl_512_64_-46.0_1.11_0.02.log
264,"mkl (No whitening, noisegate)",512,64,0.02,-46,1.07,,0.8829,0.9505,0.9255,0.9378,,0.9007,0.965,0.9304,0.9472,,0.9003,0.9667,0.9276,0.9455,,0.8546,0.9502,0.8946,,0.8393,0.9452,0.8822,,0.9534,0.9554,0.9978,,5.09,7.19,9.16,0.952,7.2081,0.9582,1.0154,0.9375,5.274,9.1069,0.9582,,./results/res_mkl_512_64_-46.0_1.07_0.02.log
265,"mkl (No whitening, noisegate)",512,64,0.02,-46,1.08,,0.8814,0.9511,0.9232,0.937,,0.8996,0.9654,0.9287,0.9466,,0.8980,0.9670,0.9248,0.9442,,0.8479,0.9499,0.8876,,0.8411,0.9475,0.8822,,0.9534,0.9554,0.9978,,5.57,7.17,9.14,0.9511,7.1922,0.9636,1.0162,0.9374,5.2468,9.1012,0.9582,,./results/res_mkl_512_64_-46.0_1.08_0.02.log
266,"mkl (No whitening, noisegate)",512,64,0.02,-46,1.03,,0.8842,0.952,0.9255,0.9385,,0.9016,0.966,0.9304,0.9477,,0.9011,0.9675,0.9276,0.9459,,0.8562,0.9549,0.8923,,0.8397,0.9431,0.8844,,0.9554,0.9574,0.9978,,5.18,7.26,9.24,0.9496,7.2822,0.968,1.1329,0.9875,5.3164,9.1885,0.9588,,./results/res_mkl_512_64_-46.0_1.03_0.02.log
267,"mkl (No whitening, noisegate)",512,64,0.02,-46,1.02,,0.8822,0.9505,0.9247,0.9374,,0.9002,0.965,0.9298,0.9469,,0.8986,0.9665,0.9257,0.9444,,0.8539,0.9548,0.8899,,0.8361,0.9387,0.8844,,0.9554,0.9574,0.9978,,5.20,7.28,9.30,0.9503,7.2939,0.9701,1.1353,0.9891,5.324,9.2043,0.9589,,./results/res_mkl_512_64_-46.0_1.02_0.02.log
268,"mkl (No whitening, noisegate)",512,64,0.02,-46,1.04,,0.8829,0.9505,0.9255,0.9378,,0.9007,0.965,0.9304,0.9472,,0.9003,0.9667,0.9276,0.9455,,0.8543,0.9525,0.8923,,0.8379,0.9409,0.8844,,0.9554,0.9574,0.9978,,5.15,7.25,9.23,0.9504,7.2661,0.9653,1.1281,0.9848,5.3064,9.1676,0.9597,,./results/res_mkl_512_64_-46.0_1.04_0.02.log
269,"mkl (No whitening, noisegate)",512,64,0.02,-46,0.8,,0.8525,0.9139,0.927,0.9204,,0.8779,0.9375,0.9314,0.934,,0.8720,0.9400,0.9192,0.9280,,0.8235,0.922,0.8852,,0.7964,0.878,0.8956,,0.9395,0.9414,0.9978,,5.57,7.72,10.04,0.9407,7.7589,1.1836,1.7475,1.2289,5.3485,10.0828,0.9495,,./results/res_mkl_512_64_-46.0_0.8_0.02.log
270,"mkl (No whitening, noisegate)",512,64,0.02,-46,0.4,,0.7245,0.7632,0.9345,0.8402,,0.7601,0.7957,0.9418,0.8615,,0.7738,0.8198,0.9261,0.8637,,0.6626,0.7264,0.8829,,0.691,0.7324,0.9244,,0.8266,0.8312,0.9933,,6.22,8.79,12.08,0.9404,8.9262,1.4012,2.9215,1.617,6.1585,11.7631,0.9411,,./results/res_mkl_512_64_-46.0_0.4_0.02.log
271,"mkl (No whitening, noisegate)",512,64,0.02,-46,0.01,,0.2373,0.2436,0.9029,0.3836,,0.3414,0.3488,0.9198,0.4898,,0.4272,0.4491,0.9040,0.5594,,0.1985,0.2069,0.8314,,0.1767,0.1793,0.9244,,0.4703,0.4825,0.949,,7.11,9.25,12.65,0.8907,9.4216,1.3642,5.0789,2.0514,6.7788,12.2356,0.909,,./results/res_mkl_512_64_-46.0_0.01_0.02.log
272,"mkl (No whitening, noisegate)",512,64,0.02,-45,1.03,,0.8936,0.9654,0.9232,0.9438,,0.9073,0.9753,0.928,0.9511,,0.9054,0.9747,0.9255,0.9484,,0.8676,0.9719,0.8899,,0.8426,0.9519,0.88,,0.9698,0.9719,0.9978,,5.18,7.26,9.27,0.9502,7.2814,0.97,1.1337,0.988,5.312,9.192,0.9601,,./results/res_mkl_512_64_-45.0_1.03_0.02.log
273,"mkl (No whitening, noisegate)",512,64,0.02,-45,1.02,,0.8908,0.9638,0.9217,0.9423,,0.9053,0.9742,0.927,0.95,,0.9010,0.9736,0.9216,0.9457,,0.863,0.9717,0.8852,,0.839,0.9474,0.88,,0.9698,0.9719,0.9978,,5.20,7.28,9.30,0.9502,7.2912,0.9708,1.1375,0.9901,5.3188,9.2022,0.9588,,./results/res_mkl_512_64_-45.0_1.02_0.02.log
274,"mkl (No whitening, noisegate)",512,64,0.02,-45,1,,0.8875,0.9607,0.9209,0.9404,,0.903,0.9721,0.9264,0.9486,,0.8965,0.9716,0.9180,0.9429,,0.8588,0.9692,0.8829,,0.8337,0.9406,0.88,,0.9698,0.9719,0.9978,,5.24,7.31,9.33,0.9501,7.3252,0.9773,1.1526,0.9979,5.3396,9.2489,0.9573,,./results/res_mkl_512_64_-45.0_1.0_0.02.log
275,"mkl (No whitening, noisegate)",1024,64,0.02,-49,1.4,,0.5912,0.9161,0.625,0.7431,,0.6994,0.9273,0.7177,0.7964,,0.6962,0.9329,0.7141,0.7885,,0.4484,0.9132,0.4684,,0.5672,0.9122,0.6,,0.7469,0.9207,0.7982,,6.14,7.70,9.57,0.9458,7.6006,0.8988,0.8155,0.8289,5.8108,9.4059,0.963,,./results/res_mkl_1024_64_-49.0_1.4_0.02.log
276,"mkl (No whitening, noisegate)",1024,64,0.02,-49,1,,0.8259,0.9279,0.8825,0.9047,,0.8663,0.9457,0.9066,0.9257,,0.8590,0.9505,0.8954,0.9200,,0.7478,0.941,0.7845,,0.8167,0.9289,0.8711,,0.9063,0.9175,0.9867,,6.19,8.80,11.75,0.9667,8.7111,1.3389,1.9243,1.332,5.9949,11.3507,0.9579,,./results/res_mkl_1024_64_-49.0_1.0_0.02.log
277,"mkl (No whitening, noisegate)",1024,64,0.02,-49,0.9,,0.844,0.9144,0.9164,0.9154,,0.887,0.9365,0.938,0.9372,,0.8838,0.9406,0.9308,0.9347,,0.8146,0.9342,0.8642,,0.816,0.911,0.8867,,0.898,0.9016,0.9956,,6.74,9.19,12.51,0.9565,9.1242,1.612,3.0756,1.6971,5.8652,12.3131,0.9349,,./results/res_mkl_1024_64_-49.0_0.9_0.02.log
278,"mkl (No whitening, noisegate)",1024,64,0.02,-49,0.8,,0.8577,0.9162,0.9307,0.9234,,0.8935,0.9384,0.9454,0.9418,,0.8977,0.9427,0.9450,0.9434,,0.8584,0.9395,0.9087,,0.821,0.9172,0.8867,,0.8926,0.8962,0.9956,,6.87,9.82,14.08,0.9636,9.8604,2.0267,3.8011,1.8945,5.9173,14.0242,0.9632,,./results/res_mkl_1024_64_-49.0_0.8_0.02.log
279,"mkl (No whitening, noisegate)",1024,64,0.02,-49,0.7,,0.8647,0.9169,0.9383,0.9274,,0.8961,0.9391,0.9487,0.9437,,0.9038,0.9433,0.9516,0.9469,,0.8678,0.9359,0.9227,,0.8292,0.918,0.8956,,0.8962,0.8998,0.9956,,7.12,10.34,13.85,0.9559,10.4507,1.4657,3.4877,1.7629,7.6443,13.5069,0.926,,./results/res_mkl_1024_64_-49.0_0.7_0.02.log
280,"mkl (No whitening, noisegate)",1024,64,0.02,-49,0.6,,0.8542,0.8996,0.9443,0.9214,,0.8894,0.9268,0.9537,0.9396,,0.8979,0.9316,0.9559,0.9430,,0.878,0.9264,0.9438,,0.8044,0.8877,0.8956,,0.8819,0.8871,0.9933,,7.93,10.69,13.85,0.9402,10.8091,1.2907,3.2832,1.6899,8.3244,13.4872,0.9374,,./results/res_mkl_1024_64_-49.0_0.6_0.02.log
281,"mkl (No whitening, noisegate)",1024,64,0.02,-49,0.65,,0.8604,0.9128,0.9375,0.925,,0.8933,0.9363,0.9481,0.942,,0.9019,0.9410,0.9512,0.9455,,0.87,0.936,0.9251,,0.8187,0.9074,0.8933,,0.8924,0.8978,0.9933,,7.70,10.53,13.87,0.9438,10.6611,1.3252,3.3062,1.7182,8.1178,13.4184,0.9222,,./results/res_mkl_1024_64_-49.0_0.65_0.02.log
282,"mkl (No whitening, noisegate)",1024,64,0.02,-49,0.75,,0.8571,0.9156,0.9307,0.9231,,0.8924,0.938,0.9447,0.9412,,0.8979,0.9422,0.9458,0.9435,,0.8465,0.9301,0.904,,0.8302,0.924,0.8911,,0.8926,0.8962,0.9956,,6.93,10.11,14.16,0.9652,10.1738,1.6769,3.6742,1.8311,6.9626,13.6701,0.9436,,./results/res_mkl_1024_64_-49.0_0.75_0.02.log
283,"mkl (No whitening, noisegate)",1024,64,0.02,-48,0.7,,0.8809,0.9381,0.9352,0.9367,,0.9069,0.9561,0.9444,0.9501,,0.9162,0.9616,0.9474,0.9540,,0.8747,0.9513,0.9157,,0.8424,0.9391,0.8911,,0.924,0.9259,0.9978,,7.12,10.34,13.85,0.9557,10.4548,1.4617,3.498,1.7658,7.6625,13.5093,0.9255,,./results/res_mkl_1024_64_-48.0_0.7_0.02.log
284,"mkl (No whitening, noisegate)",1024,64,0.02,-48,0.65,,0.8746,0.9317,0.9345,0.9331,,0.9027,0.9517,0.9439,0.9476,,0.9132,0.9580,0.9470,0.9520,,0.8772,0.9493,0.9204,,0.8278,0.9258,0.8867,,0.9182,0.922,0.9956,,7.70,10.53,13.88,0.9444,10.6652,1.3229,3.3152,1.7206,8.1274,13.419,0.9205,,./results/res_mkl_1024_64_-48.0_0.65_0.02.log
285,"mkl (No whitening, noisegate)",1024,64,0.02,-48,0.68,,0.8782,0.9366,0.9337,0.9351,,0.9051,0.9551,0.9433,0.9491,,0.9148,0.9605,0.9466,0.9530,,0.8725,0.9512,0.9133,,0.8386,0.9368,0.8889,,0.9221,0.924,0.9978,,7.40,10.42,13.86,0.9492,10.5507,1.397,3.4405,1.7519,7.8734,13.4614,0.9183,,./results/res_mkl_1024_64_-48.0_0.68_0.02.log
286,"mkl (No whitening, noisegate)",1024,64,0.02,-48,0.72,,0.8767,0.9371,0.9315,0.9343,,0.904,0.9554,0.9417,0.9484,,0.9137,0.9611,0.9453,0.9526,,0.868,0.951,0.9087,,0.8382,0.9388,0.8867,,0.9221,0.924,0.9978,,6.97,10.25,13.83,0.9604,10.3618,1.5259,3.5503,1.7886,7.4619,13.5654,0.924,,./results/res_mkl_1024_64_-48.0_0.72_0.02.log
287,"mkl (No whitening, noisegate)",1024,64,0.02,-47,0.7,,0.8898,0.9537,0.93,0.9417,,0.9099,0.967,0.9378,0.9522,,0.9167,0.9715,0.9396,0.9547,,0.8733,0.9626,0.904,,0.8526,0.9568,0.8867,,0.9414,0.9434,0.9978,,7.12,10.34,13.85,0.9563,10.461,1.4632,3.4614,1.756,7.6637,13.5163,0.9253,,./results/res_mkl_1024_64_-47.0_0.7_0.02.log
288,"mkl (No whitening, noisegate)",1024,64,0.02,-47,0.68,,0.8877,0.9529,0.9285,0.9405,,0.9077,0.9665,0.936,0.951,,0.9148,0.9709,0.9379,0.9536,,0.8688,0.9624,0.8993,,0.8507,0.9545,0.8867,,0.9414,0.9434,0.9978,,7.38,10.42,13.86,0.9505,10.5575,1.3996,3.4014,1.7417,7.871,13.4693,0.9181,,./results/res_mkl_1024_64_-47.0_0.68_0.02.log
289,"mkl (No whitening, noisegate)",1024,64,0.02,-47,0.72,,0.8855,0.9527,0.9262,0.9393,,0.9069,0.9663,0.9351,0.9504,,0.9141,0.9710,0.9374,0.9533,,0.8665,0.9623,0.897,,0.8483,0.9566,0.8822,,0.9395,0.9414,0.9978,,6.97,10.26,13.83,0.961,10.3692,1.5222,3.5125,1.7787,7.4768,13.5656,0.9237,,./results/res_mkl_1024_64_-47.0_0.72_0.02.log
290,"mkl (No whitening, noisegate)",1024,64,0.02,-47,0.5,,0.8632,0.913,0.9405,0.9266,,0.893,0.9394,0.9461,0.9422,,0.9033,0.9464,0.9480,0.9464,,0.8668,0.9276,0.9297,,0.808,0.8899,0.8978,,0.9162,0.9218,0.9933,,8.57,10.89,14.06,0.9464,11.0344,1.1972,3.1256,1.6448,8.7396,13.5284,0.9397,,./results/res_mkl_1024_64_-47.0_0.5_0.02.log
291,"mkl (No whitening, noisegate)",1024,64,0.02,-46,0.7,,0.8888,0.9622,0.9209,0.9411,,0.9054,0.9731,0.9278,0.9499,,0.9056,0.9762,0.9241,0.9485,,0.8545,0.9666,0.8806,,0.8556,0.9659,0.8822,,0.9534,0.9554,0.9978,,7.12,10.34,13.85,0.9558,10.4475,1.457,3.4971,1.7607,7.6726,13.5005,0.9248,,./results/res_mkl_1024_64_-46.0_0.7_0.02.log
292,"mkl (No whitening, noisegate)",1024,64,0.02,-46,0.65,,0.8864,0.9578,0.9224,0.9398,,0.903,0.97,0.9282,0.9486,,0.9056,0.9736,0.9257,0.9483,,0.8591,0.9668,0.8852,,0.8447,0.952,0.8822,,0.9534,0.9554,0.9978,,7.70,10.53,13.88,0.9453,10.6658,1.3215,3.3044,1.7128,8.1375,13.4234,0.9211,,./results/res_mkl_1024_64_-46.0_0.65_0.02.log
293,"mkl (No whitening, noisegate)",1024,64,0.02,-46,0.68,,0.8881,0.9622,0.9202,0.9407,,0.9041,0.9731,0.9266,0.9492,,0.9061,0.9761,0.9244,0.9487,,0.8542,0.969,0.8782,,0.8538,0.9636,0.8822,,0.9534,0.9554,0.9978,,7.38,10.42,13.86,0.9509,10.551,1.3999,3.4305,1.7448,7.8707,13.4703,0.9202,,./results/res_mkl_1024_64_-46.0_0.68_0.02.log
294,"mkl (No whitening, noisegate)",1024,64,0.02,-46,0.72,,0.8852,0.9621,0.9172,0.9391,,0.9028,0.9729,0.9251,0.9484,,0.9034,0.9762,0.9219,0.9473,,0.8477,0.9663,0.8735,,0.8513,0.9658,0.8778,,0.9534,0.9554,0.9978,,6.97,10.26,13.83,0.9606,10.3549,1.5093,3.5488,1.7839,7.5014,13.5387,0.9232,,./results/res_mkl_1024_64_-46.0_0.72_0.02.log
295,"mkl (No whitening, noisegate)",1024,64,0.02,-47,0.71,,0.8884,0.9529,0.9292,0.9409,,0.9089,0.9665,0.9373,0.9516,,0.9159,0.9711,0.9392,0.9543,,0.8733,0.9626,0.904,,0.8504,0.9567,0.8844,,0.9395,0.9414,0.9978,,6.99,10.31,13.85,0.9595,10.4227,1.4861,3.4967,1.7715,7.5886,13.5331,0.9227,,./results/res_mkl_1024_64_-47.0_0.71_0.02.log
296,"mkl (No whitening, noisegate)",1024,64,0.02,-47,0.69,,0.8904,0.9544,0.93,0.942,,0.9103,0.9675,0.9378,0.9524,,0.9187,0.9718,0.9411,0.9557,,0.8733,0.9626,0.904,,0.8526,0.9568,0.8867,,0.9434,0.9454,0.9978,,7.24,10.38,13.88,0.9538,10.5137,1.4306,3.4197,1.7491,7.776,13.4983,0.9181,,./results/res_mkl_1024_64_-47.0_0.69_0.02.log
